claim_id,patient_id,hospital_id,doctor_id,diagnosis_code,disease_type,procedure_code,procedure_cost_standard,claim_amount,length_of_stay,previous_claims_count,patient_age,claim_date,abha_id,Claim_ID,Patient_ID,Hospital_ID,Doctor_ID,Diagnosis_Code,Treatment_Code,Admission_Date,Discharge_Date,Claim_Amount,Approved_Amount,Location
C1819,P0319,H007,D046,DIA_CAN,Chronic,PROC03,18913,19264,17,4,77,2024-06-10,88223536752575,CLM11818,PAT21818,HSP558,DOC4764,D005,T200,2023-11-30,2024-12-04,6657,44856,Mumbai
C1820,P0391,H002,D011,DIA_MINOR2,Minor,PROC08,9161,11448,2,10,80,2024-09-11,70782397281013,CLM11819,PAT21819,HSP733,DOC5577,D005,T200,2022-05-16,2024-07-09,1661,27454,Chennai
C1821,P0309,H011,D047,DIA_CAN,Chronic,PROC10,11446,11121,1,4,55,2024-06-19,84654630180471,CLM11820,PAT21820,HSP724,DOC4505,D004,T100,2024-06-18,2023-03-02,13701,31568,Bangalore
C1822,P0274,H016,D032,DIA_MINOR2,Minor,PROC05,31807,33354,5,1,26,2024-04-01,76673315790417,CLM11821,PAT21821,HSP192,DOC4163,D002,T200,2023-09-22,2025-10-07,17015,5463,Delhi
C1823,P0357,H010,D049,DIA_MINOR2,Minor,PROC06,15714,31428,7,10,22,2024-06-10,47294206850414,CLM11822,PAT21822,HSP975,DOC5196,D002,T500,2024-05-04,2022-08-13,36179,6191,Bangalore
C1824,P0403,H011,D045,DIA_MINOR1,Minor,PROC17,44023,46345,3,9,30,2024-03-17,32410526426663,CLM11823,PAT21823,HSP357,DOC7562,D001,T400,2025-05-05,2022-12-08,27900,25467,Mumbai
C1825,P0109,H003,D006,DIA_MINOR1,Minor,PROC03,36440,34398,7,5,40,2024-11-14,79465581218824,CLM11824,PAT21824,HSP506,DOC3924,D005,T200,2023-06-14,2022-02-04,47773,26771,Mumbai
C1826,P0251,H009,D040,DIA_ACUTE1,Acute,PROC10,17739,18678,5,4,66,2024-02-15,29268093393601,CLM11825,PAT21825,HSP330,DOC3076,D005,T300,2025-01-08,2024-04-21,5900,31998,Hyderabad
C1827,P0283,H010,D028,DIA_CAN,Chronic,PROC09,12149,12335,2,8,44,2024-11-14,17090814556810,CLM11826,PAT21826,HSP856,DOC1013,D005,T500,2023-09-02,2022-12-24,24937,19639,Bangalore
C1828,P0627,H015,D002,DIA_MINOR1,Minor,PROC15,9510,11951,7,5,64,2024-04-08,53163441640859,CLM11827,PAT21827,HSP922,DOC4949,D004,T200,2025-02-15,2024-02-09,11522,37907,Delhi
C1829,P0462,H020,D026,DIA_CAN,Chronic,PROC07,49352,47426,3,2,55,2024-12-15,69684456136497,CLM11828,PAT21828,HSP124,DOC5530,D002,T400,2025-08-22,2022-08-23,20931,12367,Bangalore
C1830,P0545,H008,D041,DIA_CAN,Chronic,PROC09,11897,47588,2,2,58,2024-04-23,84359512844942,CLM11829,PAT21829,HSP392,DOC3300,D003,T200,2024-06-25,2024-09-14,8260,35824,Mumbai
C1831,P0139,H002,D039,DIA_CAN,Chronic,PROC16,22937,22041,3,4,32,2024-03-11,57411207285234,CLM11830,PAT21830,HSP281,DOC4226,D005,T500,2024-07-25,2024-05-01,25809,34739,Delhi
C1832,P0687,H013,D003,DIA_DIAL,Chronic,PROC05,49039,51353,2,7,61,2024-02-03,63356815163760,CLM11831,PAT21831,HSP485,DOC4037,D004,T300,2025-12-06,2022-11-22,36929,1980,Delhi
C1833,P0353,H012,D012,DIA_MINOR1,Minor,PROC17,43316,45860,3,5,68,2024-10-25,36364191700342,CLM11832,PAT21832,HSP596,DOC6120,D001,T100,2022-01-24,2022-11-15,40825,10985,Hyderabad
C1834,P0024,H006,D015,DIA_MINOR2,Minor,PROC03,39644,42174,7,5,37,2024-02-18,74692971499607,CLM11833,PAT21833,HSP309,DOC3311,D005,T500,2022-10-20,2022-09-07,16285,41672,Bangalore
C1835,P0345,H009,D049,DIA_MINOR2,Minor,PROC12,33284,33371,6,0,60,2024-04-08,96867750072849,CLM11834,PAT21834,HSP446,DOC5869,D001,T100,2025-12-13,2024-09-11,9779,15744,Mumbai
C1836,P0394,H002,D010,DIA_MINOR2,Minor,PROC08,30158,29440,7,3,74,2024-08-26,27465537834045,CLM11835,PAT21835,HSP684,DOC2868,D001,T500,2022-07-22,2024-01-17,30555,22911,Hyderabad
C1837,P0412,H009,D038,DIA_ACUTE2,Acute,PROC03,24562,24126,6,4,69,2024-08-22,56400899044307,CLM11836,PAT21836,HSP110,DOC8084,D004,T200,2025-02-15,2024-07-12,24021,8484,Chennai
C1838,P0356,H004,D024,DIA_ACUTE2,Acute,PROC02,29029,30364,2,2,45,2024-07-31,70634304131347,CLM11837,PAT21837,HSP419,DOC6556,D002,T200,2023-07-29,2024-06-17,17996,35654,Hyderabad
C1839,P0165,H016,D035,DIA_MINOR2,Minor,PROC04,13577,12901,16,7,20,2024-07-04,21541377821434,CLM11838,PAT21838,HSP507,DOC7295,D004,T200,2023-12-16,2025-06-09,38271,17584,Bangalore
C1840,P0232,H015,D009,DIA_MINOR2,Minor,PROC19,41708,125124,5,5,73,2024-02-12,57515976665525,CLM11839,PAT21839,HSP202,DOC1526,D001,T300,2022-09-21,2023-11-14,34938,23517,Hyderabad
C1841,P0191,H006,D017,DIA_MINOR2,Minor,PROC11,12806,14203,6,0,48,2024-11-07,31935355080127,CLM11840,PAT21840,HSP927,DOC3446,D005,T200,2024-03-21,2023-10-27,17452,4191,Hyderabad
C1842,P0451,H013,D017,DIA_ACUTE2,Acute,PROC13,21322,19267,4,4,25,2024-06-09,59543526112449,CLM11841,PAT21841,HSP376,DOC6594,D004,T400,2023-02-01,2023-03-18,34311,22390,Hyderabad
C1843,P0171,H007,D039,DIA_ACUTE1,Acute,PROC14,33194,33484,6,0,31,2024-09-13,91189232712585,CLM11842,PAT21842,HSP426,DOC9273,D003,T100,2022-05-25,2022-04-17,19511,42491,Hyderabad
C1844,P0335,H004,D045,DIA_DIAL,Chronic,PROC08,38574,36075,3,0,72,2024-04-18,89280271651183,CLM11843,PAT21843,HSP403,DOC1361,D004,T500,2023-10-03,2024-04-22,36162,6822,Kolkata
C1845,P0797,H003,D044,DIA_CAN,Chronic,PROC17,37214,36075,3,7,65,2024-03-03,64861017316859,CLM11844,PAT21844,HSP853,DOC4854,D003,T200,2025-09-10,2025-10-27,3762,17842,Delhi
C1846,P0468,H006,D026,DIA_CAN,Chronic,PROC14,24865,25578,3,8,76,2024-12-30,79429877482848,CLM11845,PAT21845,HSP695,DOC8649,D005,T300,2022-05-05,2024-10-31,26707,18413,Hyderabad
C1847,P0220,H015,D029,DIA_DIAL,Chronic,PROC02,21751,19681,3,8,67,2024-08-03,94888919173415,CLM11846,PAT21846,HSP165,DOC1696,D005,T400,2025-07-29,2025-04-25,9455,12690,Chennai
C1848,P0164,H001,D038,DIA_DIAL,Chronic,PROC10,23168,24079,3,5,56,2024-03-21,90233770393942,CLM11847,PAT21847,HSP985,DOC6259,D005,T200,2025-07-17,2024-02-08,47641,16719,Hyderabad
C1849,P0200,H019,D030,DIA_DIAL,Chronic,PROC02,47198,47101,2,0,31,2024-11-30,87416252838251,CLM11848,PAT21848,HSP277,DOC8374,D005,T200,2023-11-10,2025-12-13,40050,20658,Hyderabad
C1850,P0228,H009,D023,DIA_MINOR2,Minor,PROC04,19208,22197,6,1,36,2024-06-12,10066927988664,CLM11849,PAT21849,HSP639,DOC9782,D001,T400,2022-09-22,2023-12-22,42245,39591,Kolkata
C1851,P0792,H018,D020,DIA_ACUTE1,Acute,PROC12,8731,8384,3,9,28,2024-06-22,61790767777603,CLM11850,PAT21850,HSP466,DOC7337,D005,T400,2024-02-15,2023-05-14,24391,24753,Hyderabad
C1852,P0033,H008,D041,DIA_MINOR2,Minor,PROC13,36915,35564,7,6,52,2024-09-18,33745440555223,CLM11851,PAT21851,HSP753,DOC1686,D003,T300,2024-03-23,2025-01-15,37501,44129,Mumbai
C1853,P0737,H016,D039,DIA_CAN,Chronic,PROC13,29413,29205,3,2,54,2024-05-21,83005277097119,CLM11852,PAT21852,HSP921,DOC9901,D003,T300,2024-03-30,2024-03-18,10034,16936,Hyderabad
C1854,P0486,H020,D012,DIA_ACUTE1,Acute,PROC05,21882,65646,6,3,69,2024-08-04,89855370956026,CLM11853,PAT21853,HSP995,DOC5472,D001,T100,2022-11-26,2024-09-01,9893,7625,Mumbai
C1855,P0733,H004,D010,DIA_CAN,Chronic,PROC16,23890,47780,6,3,26,2024-10-16,88036580988559,CLM11854,PAT21854,HSP350,DOC2878,D005,T400,2023-05-19,2024-10-07,46632,36245,Bangalore
C1856,P0725,H011,D029,DIA_DIAL,Chronic,PROC17,26221,26850,3,2,26,2024-02-29,21500281229648,CLM11855,PAT21855,HSP995,DOC7424,D001,T300,2025-09-30,2025-01-05,34115,13223,Hyderabad
C1857,P0591,H016,D005,DIA_MINOR1,Minor,PROC20,20778,23072,7,0,47,2024-12-11,36771181180494,CLM11856,PAT21856,HSP558,DOC4659,D001,T100,2024-01-21,2023-06-24,49129,646,Chennai
C1858,P0308,H019,D002,DIA_DIAL,Chronic,PROC08,42240,39726,2,3,52,2024-02-25,74930864363333,CLM11857,PAT21857,HSP786,DOC3292,D005,T200,2023-11-19,2024-11-24,41662,21126,Hyderabad
C1859,P0494,H014,D002,DIA_MINOR1,Minor,PROC08,48757,49739,20,6,53,2024-05-17,19431780089479,CLM11858,PAT21858,HSP965,DOC3306,D005,T300,2024-09-24,2024-03-03,15907,41796,Kolkata
C1860,P0317,H014,D008,DIA_ACUTE1,Acute,PROC12,29917,30142,2,10,69,2024-12-23,43323672581217,CLM11859,PAT21859,HSP660,DOC3650,D001,T100,2025-03-15,2025-03-21,13882,13853,Delhi
C1861,P0487,H002,D040,DIA_CAN,Chronic,PROC09,34669,31899,3,9,63,2024-02-28,96357235968166,CLM11860,PAT21860,HSP199,DOC8803,D005,T500,2023-10-02,2024-12-07,28422,4099,Chennai
C1862,P0568,H003,D007,DIA_MINOR2,Minor,PROC04,12197,24394,3,1,36,2024-02-18,59202860368366,CLM11861,PAT21861,HSP183,DOC9787,D001,T300,2022-02-04,2025-04-10,27942,42883,Kolkata
C1863,P0423,H013,D047,DIA_CAN,Chronic,PROC18,9204,18408,5,2,19,2024-07-15,15896036388800,CLM11862,PAT21862,HSP474,DOC2714,D001,T100,2024-08-05,2023-05-21,45513,44115,Kolkata
C1864,P0639,H004,D049,DIA_MINOR2,Minor,PROC04,28323,27471,2,8,78,2024-02-06,27459993457448,CLM11863,PAT21863,HSP519,DOC2889,D005,T100,2024-04-15,2023-05-06,19791,823,Mumbai
C1865,P0515,H018,D032,DIA_CAN,Chronic,PROC17,16002,16406,2,10,31,2024-01-17,68765445954586,CLM11864,PAT21864,HSP327,DOC5434,D001,T100,2022-01-26,2022-09-03,31170,23691,Mumbai
C1866,P0659,H002,D002,DIA_MINOR1,Minor,PROC08,13157,11931,3,8,40,2024-01-10,79303857702818,CLM11865,PAT21865,HSP607,DOC4575,D004,T100,2025-06-12,2022-02-27,38478,17255,Mumbai
C1867,P0168,H017,D033,DIA_CAN,Chronic,PROC03,41324,44129,2,6,79,2024-05-18,45033750991796,CLM11866,PAT21866,HSP277,DOC5631,D002,T300,2023-06-08,2024-09-06,7281,15563,Chennai
C1868,P0416,H004,D021,DIA_ACUTE2,Acute,PROC02,9505,11900,5,3,56,2024-01-09,80771528860611,CLM11867,PAT21867,HSP731,DOC8746,D003,T500,2023-11-24,2022-05-10,32628,41017,Hyderabad
C1869,P0117,H017,D018,DIA_MINOR2,Minor,PROC11,31459,31427,6,0,25,2024-10-11,67053345928377,CLM11868,PAT21868,HSP395,DOC8981,D004,T500,2023-07-14,2024-03-08,19671,9914,Chennai
C1870,P0024,H008,D005,DIA_MINOR2,Minor,PROC13,20853,22652,2,6,37,2024-03-22,47604685600401,CLM11869,PAT21869,HSP716,DOC6056,D003,T300,2022-12-01,2024-04-05,19140,504,Bangalore
C1871,P0319,H019,D026,DIA_DIAL,Chronic,PROC08,18851,20680,2,1,27,2024-12-02,38314364897098,CLM11870,PAT21870,HSP719,DOC1686,D003,T100,2022-01-08,2023-02-07,25448,40827,Kolkata
C1872,P0647,H013,D018,DIA_CAN,Chronic,PROC15,34775,34316,22,3,66,2024-05-29,18398760891692,CLM11871,PAT21871,HSP892,DOC9736,D001,T100,2024-01-07,2022-08-13,27546,7966,Bangalore
C1873,P0004,H015,D043,DIA_MINOR2,Minor,PROC13,41649,83298,8,4,42,2024-06-23,65920850338127,CLM11872,PAT21872,HSP837,DOC2680,D004,T200,2024-10-22,2023-10-18,27032,16840,Kolkata
C1874,P0167,H020,D030,DIA_ACUTE1,Acute,PROC10,47432,49712,6,8,69,2024-09-19,58779333220553,CLM11873,PAT21873,HSP558,DOC8675,D002,T500,2023-12-22,2023-11-26,21653,26034,Kolkata
C1875,P0223,H005,D014,DIA_ACUTE2,Acute,PROC13,48806,47478,7,6,61,2024-07-26,53882639112800,CLM11874,PAT21874,HSP548,DOC8300,D005,T500,2023-03-26,2025-08-21,30766,29044,Bangalore
C1876,P0339,H006,D010,DIA_DIAL,Chronic,PROC03,35325,36038,1,3,43,2024-12-01,86511572293917,CLM11875,PAT21875,HSP163,DOC4821,D002,T300,2022-01-03,2022-07-09,29320,25095,Bangalore
C1877,P0340,H006,D023,DIA_DIAL,Chronic,PROC17,32411,33845,3,6,78,2024-03-21,31799824454269,CLM11876,PAT21876,HSP769,DOC4982,D002,T400,2023-02-27,2024-03-31,45453,10355,Hyderabad
C1878,P0703,H017,D028,DIA_CAN,Chronic,PROC10,15755,16551,2,9,35,2024-05-11,23740353052283,CLM11877,PAT21877,HSP577,DOC1717,D001,T300,2022-06-29,2025-08-23,28064,38695,Mumbai
C1879,P0226,H009,D023,DIA_ACUTE1,Acute,PROC02,16185,16814,6,9,51,2024-02-01,77602801842111,CLM11878,PAT21878,HSP964,DOC7796,D002,T400,2022-09-12,2025-10-11,32249,15616,Chennai
C1880,P0635,H019,D004,DIA_CAN,Chronic,PROC18,18046,15707,3,0,42,2024-02-15,11232909061385,CLM11879,PAT21879,HSP804,DOC6213,D001,T400,2022-01-20,2025-11-11,26554,40988,Bangalore
C1881,P0214,H017,D029,DIA_MINOR2,Minor,PROC15,23336,24478,4,10,54,2024-12-11,93959076108327,CLM11880,PAT21880,HSP238,DOC4277,D002,T100,2024-04-28,2022-10-17,35142,12791,Bangalore
C1882,P0402,H015,D045,DIA_DIAL,Chronic,PROC19,47399,45927,2,5,40,2024-05-20,25426405818426,CLM11881,PAT21881,HSP558,DOC8755,D002,T300,2025-02-27,2024-02-28,30707,9162,Chennai
C1883,P0537,H015,D032,DIA_DIAL,Chronic,PROC05,41864,41289,15,9,65,2024-08-19,25163440740581,CLM11882,PAT21882,HSP653,DOC8364,D005,T100,2024-08-03,2022-10-12,17524,38814,Delhi
C1884,P0205,H019,D024,DIA_MINOR2,Minor,PROC18,37673,37726,7,3,47,2024-07-25,45659009001812,CLM11883,PAT21883,HSP249,DOC7229,D003,T400,2025-03-19,2023-10-24,13722,37147,Hyderabad
C1885,P0077,H001,D038,DIA_MINOR1,Minor,PROC08,22108,24211,4,1,76,2024-06-12,61474957663645,CLM11884,PAT21884,HSP368,DOC4751,D001,T100,2024-06-12,2025-03-26,13893,18226,Bangalore
C1886,P0088,H013,D046,DIA_CAN,Chronic,PROC11,44454,44409,2,0,43,2024-10-29,13671394692565,CLM11885,PAT21885,HSP918,DOC1388,D001,T300,2024-07-16,2025-10-18,24162,14226,Kolkata
C1887,P0068,H006,D023,DIA_MINOR2,Minor,PROC15,35858,33644,7,9,69,2024-04-19,89125345468188,CLM11886,PAT21886,HSP160,DOC5535,D001,T100,2022-11-26,2023-06-11,15394,33741,Kolkata
C1888,P0345,H011,D004,DIA_DIAL,Chronic,PROC17,28872,28498,2,9,65,2024-01-26,82280572922016,CLM11887,PAT21887,HSP948,DOC6551,D005,T400,2025-06-02,2024-11-07,21524,22013,Bangalore
C1889,P0023,H002,D049,DIA_ACUTE2,Acute,PROC10,15469,30938,5,6,64,2024-07-28,77807844578461,CLM11888,PAT21888,HSP171,DOC4425,D001,T100,2025-09-15,2023-10-25,35875,41791,Kolkata
C1890,P0720,H006,D042,DIA_ACUTE1,Acute,PROC11,9607,19214,4,6,31,2024-05-23,17950220003129,CLM11889,PAT21889,HSP604,DOC3866,D001,T500,2022-08-12,2024-03-04,46979,5155,Kolkata
C1891,P0511,H004,D048,DIA_ACUTE2,Acute,PROC02,15722,13473,7,8,74,2024-05-01,55344330349764,CLM11890,PAT21890,HSP210,DOC3233,D005,T100,2023-10-19,2025-11-26,13706,8034,Hyderabad
C1892,P0769,H018,D034,DIA_CAN,Chronic,PROC17,30052,31561,1,0,72,2024-12-31,23984448360639,CLM11891,PAT21891,HSP564,DOC2348,D003,T300,2024-08-26,2024-11-11,3512,14105,Kolkata
C1893,P0302,H015,D008,DIA_ACUTE1,Acute,PROC10,40786,38298,3,0,54,2024-11-23,49943150858031,CLM11892,PAT21892,HSP262,DOC1435,D003,T200,2024-01-22,2023-06-02,33658,1116,Delhi
C1894,P0058,H011,D037,DIA_ACUTE2,Acute,PROC18,9803,7465,7,7,32,2024-01-04,15560213884939,CLM11893,PAT21893,HSP287,DOC2812,D004,T500,2024-03-02,2025-05-31,15357,24044,Delhi
C1895,P0331,H018,D043,DIA_MINOR2,Minor,PROC05,27738,27672,2,7,78,2024-03-25,40617433151918,CLM11894,PAT21894,HSP187,DOC7378,D005,T500,2023-10-23,2023-05-14,27435,22577,Delhi
C1896,P0520,H004,D025,DIA_CAN,Chronic,PROC16,37582,36952,3,4,47,2024-12-08,45597980365100,CLM11895,PAT21895,HSP854,DOC1602,D004,T400,2022-02-10,2025-06-09,32897,24737,Delhi
C1897,P0585,H004,D032,DIA_MINOR1,Minor,PROC10,29070,27602,15,0,21,2024-05-09,32478666508284,CLM11896,PAT21896,HSP814,DOC3052,D004,T100,2025-07-22,2023-03-27,18880,6130,Kolkata
C1898,P0399,H006,D037,DIA_MINOR1,Minor,PROC13,40207,41670,6,1,31,2024-04-22,76334171344272,CLM11897,PAT21897,HSP386,DOC5570,D003,T200,2024-11-01,2023-01-09,8343,16373,Chennai
C1899,P0066,H002,D003,DIA_MINOR1,Minor,PROC13,46286,43604,5,2,29,2024-07-18,69422060328947,CLM11898,PAT21898,HSP541,DOC7809,D002,T200,2024-08-01,2024-03-07,1470,35290,Delhi
C1900,P0147,H011,D013,DIA_DIAL,Chronic,PROC08,26006,24444,2,6,70,2024-12-31,10049072548896,CLM11899,PAT21899,HSP815,DOC8683,D003,T200,2023-04-03,2022-05-30,39777,14992,Delhi
C1901,P0419,H015,D005,DIA_DIAL,Chronic,PROC08,13107,10161,3,10,79,2024-10-06,31615261635413,CLM11900,PAT21900,HSP314,DOC5844,D001,T300,2024-09-21,2022-12-15,24864,43950,Delhi
C1902,P0398,H006,D011,DIA_CAN,Chronic,PROC03,16785,50355,6,6,54,2024-09-18,49334658921887,CLM11901,PAT21901,HSP177,DOC4254,D005,T200,2025-04-18,2024-03-04,48738,21013,Hyderabad
C1903,P0553,H020,D042,DIA_CAN,Chronic,PROC05,17386,17786,2,9,42,2024-07-16,44037442402715,CLM11902,PAT21902,HSP528,DOC6576,D004,T500,2024-08-21,2023-04-29,17146,23833,Delhi
C1904,P0659,H018,D029,DIA_MINOR2,Minor,PROC01,16050,15496,5,8,57,2024-08-07,90852811935493,CLM11903,PAT21903,HSP626,DOC6875,D004,T200,2022-01-16,2022-08-17,39397,44408,Delhi
C1905,P0637,H002,D045,DIA_ACUTE2,Acute,PROC13,33374,31729,6,2,75,2024-04-22,56792778453985,CLM11904,PAT21904,HSP832,DOC2333,D005,T400,2022-11-18,2022-05-11,20930,11722,Kolkata
C1906,P0421,H013,D014,DIA_MINOR1,Minor,PROC20,43106,44166,5,9,67,2024-09-27,61760718235276,CLM11905,PAT21905,HSP284,DOC7083,D004,T300,2024-12-24,2025-10-20,31738,16592,Bangalore
C1907,P0172,H012,D031,DIA_MINOR1,Minor,PROC08,46479,185916,3,6,61,2024-12-16,55418602695425,CLM11906,PAT21906,HSP362,DOC6442,D002,T300,2024-10-31,2022-11-26,12733,44125,Bangalore
C1908,P0100,H008,D047,DIA_ACUTE1,Acute,PROC13,45012,90024,2,5,61,2024-01-05,22117015260851,CLM11907,PAT21907,HSP395,DOC5362,D004,T500,2022-06-22,2022-07-25,20481,42192,Kolkata
C1909,P0466,H001,D027,DIA_CAN,Chronic,PROC09,32000,29376,2,4,61,2024-03-30,97249312782384,CLM11908,PAT21908,HSP544,DOC5021,D001,T200,2025-11-27,2025-07-02,10864,4351,Delhi
C1910,P0471,H004,D021,DIA_ACUTE1,Acute,PROC18,45576,46944,7,10,35,2024-04-24,50452549920498,CLM11909,PAT21909,HSP121,DOC1527,D005,T100,2023-08-18,2024-06-22,29531,38355,Hyderabad
C1911,P0116,H009,D036,DIA_ACUTE1,Acute,PROC07,31398,30572,2,0,65,2024-12-19,22377747017812,CLM11910,PAT21910,HSP514,DOC8317,D001,T100,2022-04-19,2024-10-30,1760,31643,Mumbai
C1912,P0602,H005,D035,DIA_MINOR1,Minor,PROC17,12506,10862,4,7,26,2024-05-25,61199218346454,CLM11911,PAT21911,HSP136,DOC2932,D001,T200,2024-04-19,2024-11-10,17576,39548,Kolkata
C1913,P0094,H019,D018,DIA_MINOR1,Minor,PROC08,22210,20971,2,4,48,2024-10-20,94642408585511,CLM11912,PAT21912,HSP779,DOC4282,D002,T100,2022-01-14,2025-04-12,26172,13150,Delhi
C1914,P0653,H008,D016,DIA_ACUTE2,Acute,PROC13,14859,13546,7,0,27,2024-05-21,88624878559671,CLM11913,PAT21913,HSP201,DOC8111,D004,T200,2023-05-11,2022-03-17,19330,4304,Chennai
C1915,P0574,H006,D003,DIA_MINOR2,Minor,PROC20,26788,26330,7,0,31,2024-01-13,59732589997970,CLM11914,PAT21914,HSP193,DOC8049,D001,T500,2025-12-07,2024-01-31,14827,40378,Delhi
C1916,P0230,H019,D036,DIA_CAN,Chronic,PROC06,31799,28886,1,6,74,2024-11-20,49575495256727,CLM11915,PAT21915,HSP998,DOC7725,D001,T300,2023-02-28,2024-02-01,6656,37598,Kolkata
C1917,P0066,H020,D036,DIA_MINOR2,Minor,PROC08,47034,141102,6,6,79,2024-12-16,63734300304501,CLM11916,PAT21916,HSP911,DOC9828,D004,T500,2022-05-17,2025-10-06,12697,29054,Bangalore
C1918,P0081,H003,D017,DIA_ACUTE1,Acute,PROC07,12322,13103,3,7,36,2024-09-18,78686127908008,CLM11917,PAT21917,HSP286,DOC3937,D005,T100,2022-03-29,2025-07-17,10094,6683,Bangalore
C1919,P0778,H016,D009,DIA_ACUTE1,Acute,PROC09,25859,23156,5,8,51,2024-04-02,18791338263178,CLM11918,PAT21918,HSP224,DOC7621,D002,T400,2022-10-05,2024-08-19,15378,13478,Bangalore
C1920,P0513,H015,D006,DIA_MINOR2,Minor,PROC11,15458,15957,5,3,60,2024-12-24,31934241845733,CLM11919,PAT21919,HSP112,DOC9059,D001,T300,2023-07-10,2024-12-10,45924,43742,Kolkata
C1921,P0658,H005,D022,DIA_DIAL,Chronic,PROC15,44141,44584,3,7,21,2024-03-21,80174778615854,CLM11920,PAT21920,HSP950,DOC7193,D001,T400,2023-06-26,2022-02-02,29777,30398,Bangalore
C1922,P0352,H008,D035,DIA_ACUTE2,Acute,PROC17,43422,45693,3,3,73,2024-04-15,73172884309317,CLM11921,PAT21921,HSP741,DOC6153,D003,T200,2024-04-29,2023-06-02,20842,10454,Chennai
C1923,P0317,H002,D021,DIA_CAN,Chronic,PROC18,38458,40915,3,10,66,2024-12-19,44344504129596,CLM11922,PAT21922,HSP639,DOC7166,D002,T300,2024-08-22,2022-03-31,19038,23209,Delhi
C1924,P0707,H007,D046,DIA_CAN,Chronic,PROC06,16988,17348,3,4,53,2024-08-29,21041002172527,CLM11923,PAT21923,HSP440,DOC1285,D005,T100,2023-04-17,2025-05-06,39633,4112,Kolkata
C1925,P0742,H012,D036,DIA_MINOR1,Minor,PROC15,39040,39184,7,9,19,2024-12-20,17719465592919,CLM11924,PAT21924,HSP394,DOC1004,D003,T300,2023-07-05,2025-07-09,16733,2050,Hyderabad
C1926,P0556,H005,D030,DIA_MINOR2,Minor,PROC14,19732,21134,4,1,40,2024-05-12,37777902428119,CLM11925,PAT21925,HSP383,DOC4114,D005,T300,2023-12-23,2023-05-16,18148,30740,Bangalore
C1927,P0165,H006,D036,DIA_MINOR1,Minor,PROC16,37546,34787,2,9,78,2024-01-27,50601889386002,CLM11926,PAT21926,HSP252,DOC6649,D005,T200,2024-08-29,2024-08-14,10940,9070,Bangalore
C1928,P0013,H008,D011,DIA_CAN,Chronic,PROC05,36480,36531,3,7,53,2024-06-10,68418565279363,CLM11927,PAT21927,HSP427,DOC9889,D003,T400,2024-11-02,2025-11-15,11649,21747,Kolkata
C1929,P0611,H005,D008,DIA_ACUTE1,Acute,PROC17,19770,18610,4,4,42,2024-01-06,91604624151038,CLM11928,PAT21928,HSP589,DOC8830,D005,T500,2023-03-21,2023-01-04,7085,28455,Kolkata
C1930,P0242,H015,D033,DIA_MINOR2,Minor,PROC02,25112,23121,3,0,76,2024-12-08,47444368143921,CLM11929,PAT21929,HSP350,DOC2966,D003,T100,2023-09-06,2024-11-03,12068,15244,Mumbai
C1931,P0171,H007,D031,DIA_ACUTE2,Acute,PROC05,33967,32839,4,9,74,2024-12-10,66871425456236,CLM11930,PAT21930,HSP944,DOC5761,D002,T300,2023-01-29,2022-08-28,31090,33367,Mumbai
C1932,P0766,H005,D040,DIA_CAN,Chronic,PROC09,34833,69666,5,9,69,2024-07-18,76673502428700,CLM11931,PAT21931,HSP544,DOC7359,D004,T300,2024-08-11,2023-12-18,3479,37802,Hyderabad
C1933,P0236,H001,D007,DIA_ACUTE1,Acute,PROC18,21846,21817,4,10,43,2024-12-08,14701697796252,CLM11932,PAT21932,HSP171,DOC8379,D001,T100,2025-05-18,2023-03-13,6955,39908,Bangalore
C1934,P0039,H012,D015,DIA_MINOR1,Minor,PROC06,41823,44777,4,8,65,2024-04-17,75101561888695,CLM11933,PAT21933,HSP139,DOC8027,D002,T100,2023-11-12,2025-03-03,9418,11827,Mumbai
C1935,P0679,H012,D003,DIA_MINOR1,Minor,PROC13,46856,49426,5,0,34,2024-05-31,65967431444865,CLM11934,PAT21934,HSP987,DOC1337,D005,T300,2025-10-31,2024-11-15,40014,33450,Kolkata
C1936,P0379,H003,D040,DIA_DIAL,Chronic,PROC01,28301,26912,1,3,73,2024-11-27,27607729329836,CLM11935,PAT21935,HSP127,DOC5802,D003,T300,2024-04-25,2024-10-03,26376,43474,Hyderabad
C1937,P0462,H018,D022,DIA_ACUTE2,Acute,PROC16,12726,13924,4,7,64,2024-04-12,97028246846722,CLM11936,PAT21936,HSP647,DOC5395,D002,T100,2023-05-20,2024-01-28,25321,25619,Chennai
C1938,P0171,H001,D047,DIA_MINOR2,Minor,PROC03,10476,10632,3,1,43,2024-12-15,17164663505910,CLM11937,PAT21937,HSP432,DOC1984,D004,T500,2025-10-06,2023-01-01,38223,18029,Mumbai
C1939,P0214,H008,D026,DIA_CAN,Chronic,PROC08,42750,42414,18,5,76,2024-09-27,87629612744646,CLM11938,PAT21938,HSP692,DOC3076,D005,T400,2025-06-05,2025-10-29,12887,35396,Hyderabad
C1940,P0255,H013,D040,DIA_MINOR1,Minor,PROC14,31531,31394,15,3,58,2024-06-13,28554559613037,CLM11939,PAT21939,HSP684,DOC1673,D004,T300,2022-01-09,2024-02-15,13068,36030,Chennai
